12.12435565298214,12.12435565298214,7.5
12.990381056766578,12.990381056766578,7.0
13.856406460551018,13.856406460551018,7.5
14.722431864335457,14.722431864335457,7.0
15.588457268119894,15.588457268119894,7.5
16.454482671904334,16.454482671904334,7.0
17.32050807568877,17.32050807568877,7.5
18.186533479473212,18.186533479473212,7.0
19.05255888325765,19.05255888325765,7.5
19.918584287042087,19.918584287042087,7.0
20.784609690826528,20.784609690826528,7.5
5.196152422706632,5.196152422706632,8.5
6.06217782649107,6.06217782649107,9.0
6.928203230275509,6.928203230275509,8.5
7.794228634059947,7.794228634059947,9.0
8.660254037844386,8.660254037844386,8.5
9.526279441628825,9.526279441628825,9.0
10.392304845413264,10.392304845413264,8.5
11.258330249197702,11.258330249197702,9.0
12.12435565298214,12.12435565298214,8.5
12.990381056766578,12.990381056766578,9.0
13.856406460551018,13.856406460551018,8.5
14.722431864335457,14.722431864335457,9.0
15.588457268119894,15.588457268119894,8.5
16.454482671904334,16.454482671904334,9.0
17.32050807568877,17.32050807568877,8.5
18.186533479473212,18.186533479473212,9.0
19.05255888325765,19.05255888325765,8.5
19.918584287042087,19.918584287042087,9.0
20.784609690826528,20.784609690826528,8.5
21.650635094610966,21.650635094610966,9.0
6.06217782649107,6.06217782649107,10.0
6.928203230275509,6.928203230275509,10.5
7.794228634059947,7.794228634059947,10.0
8.660254037844386,8.660254037844386,10.5
9.526279441628825,9.526279441628825,10.0
10.392304845413264,10.392304845413264,10.5
11.258330249197702,11.258330249197702,10.0
12.12435565298214,12.12435565298214,10.5
12.990381056766578,12.990381056766578,10.0
13.856406460551018,13.856406460551018,10.5
14.722431864335457,14.722431864335457,10.0
15.588457268119894,15.588457268119894,10.5
16.454482671904334,16.454482671904334,10.0
17.32050807568877,17.32050807568877,10.5
18.186533479473212,18.186533479473212,10.0
19.05255888325765,19.05255888325765,10.5
19.918584287042087,19.918584287042087,10.0
20.784609690826528,20.784609690826528,10.5
21.650635094610966,21.650635094610966,10.0
22.516660498395403,22.516660498395403,10.5
6.928203230275509,6.928203230275509,11.5
7.794228634059947,7.794228634059947,12.0
8.660254037844386,8.660254037844386,11.5
9.526279441628825,9.526279441628825,12.0
10.392304845413264,10.392304845413264,11.5
11.258330249197702,11.258330249197702,12.0
12.12435565298214,12.12435565298214,11.5
12.990381056766578,12.990381056766578,12.0
13.856406460551018,13.856406460551018,11.5
14.722431864335457,14.722431864335457,12.0
16.454482671904334,16.454482671904334,12.0
17.32050807568877,17.32050807568877,11.5
18.186533479473212,18.186533479473212,12.0
19.05255888325765,19.05255888325765,11.5
19.918584287042087,19.918584287042087,12.0
20.784609690826528,20.784609690826528,11.5
21.650635094610966,21.650635094610966,12.0
22.516660498395403,22.516660498395403,11.5
23.38268590217984,23.38268590217984,12.0
7.794228634059947,7.794228634059947,13.0
8.660254037844386,8.660254037844386,13.5
9.526279441628825,9.526279441628825,13.0
10.392304845413264,10.392304845413264,13.5
11.258330249197702,11.258330249197702,13.0
12.12435565298214,12.12435565298214,13.5
12.990381056766578,12.990381056766578,13.0
13.856406460551018,13.856406460551018,13.5
14.722431864335457,14.722431864335457,13.0
15.588457268119894,15.588457268119894,13.5
16.454482671904334,16.454482671904334,13.0
17.32050807568877,17.32050807568877,13.5
18.186533479473212,18.186533479473212,13.0
21.650635094610966,21.650635094610966,13.0
22.516660498395403,22.516660498395403,13.5
23.38268590217984,23.38268590217984,13.0
24.24871130596428,24.24871130596428,13.5
